rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country_code,country_name,quarter,year
24,spotify:track:5cU1O9P0EDA0rPkPDykhIm,Eric Chou,怎麼了,Sony Music Entertainment,6,26,78,118366,SG,Singapore,Q3,2020
25,spotify:track:69zgyr5HVKdInjeKpq1qHa,831,想見你想見你想見你 - 電視劇《想見你》片尾曲,"Rock Records Co., Ltd.",15,24,21,117678,SG,Singapore,Q3,2020
26,spotify:track:7oQh96s9YemWG3A4zkIbrU,SUNMI,pporappippam,Makeus Entertainment,26,114,2,117069,SG,Singapore,Q3,2020
27,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,"BENEE, Gus Dapperton",Supalonely,Republic Records,7,25,18,115985,SG,Singapore,Q3,2020
28,spotify:track:50wetCP0Nsx5sIaFHCYlCe,Lauv,Love Somebody,Lauv,28,29,2,114344,SG,Singapore,Q3,2020
29,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,StaySolidRocky,Party Girl,Columbia,29,30,9,113696,SG,Singapore,Q3,2020
30,spotify:track:56wVfJKtnwlSZtC4NVgIrf,"Jay Chou, Ashin Chen",說好不哭,Universal Music Taiwan (JVR),1,27,43,113538,SG,Singapore,Q3,2020
31,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,1,28,55,112661,SG,Singapore,Q3,2020
32,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),Arista Records,18,33,35,108285,SG,Singapore,Q3,2020
33,spotify:track:466cKvZn1j45IpxDdYZqdA,Drake,Toosie Slide,OVO,1,31,14,104145,SG,Singapore,Q3,2020
34,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,Kemosabe Records/RCA Records,4,34,28,104069,SG,Singapore,Q3,2020
35,spotify:track:45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,RCA Records Label,35,39,6,103714,SG,Singapore,Q3,2020
36,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,2,35,45,102262,SG,Singapore,Q3,2020
37,spotify:track:1sgDyuLooyvEML4oHspNza,"Kygo, OneRepublic",Lose Somebody,Kygo,27,36,8,99144,SG,Singapore,Q3,2020
38,spotify:track:6c1QaQHdDhtFMfUkhueuXK,Red Velvet - IRENE & SEULGI,Monster,SM Entertainment,38,-1,1,98781,SG,Singapore,Q3,2020
39,spotify:track:4ja2gzrNh9VNigzoXfmbwD,Peach Tree Rascals,Mariposa,"Homemade Projects, LLC / TenThousand Projects, LLC",39,46,4,98344,SG,Singapore,Q3,2020
40,spotify:track:47EWMOElkkbMp5m9SBkx7d,Alexander 23,IDK You Yet,Interscope Records,31,38,9,96136,SG,Singapore,Q3,2020
41,spotify:track:22LAwLoDA5b4AaGSkg6bKW,Lil Mosey,Blueberry Faygo,Mogul Vision/Interscope Records,9,44,22,93282,SG,Singapore,Q3,2020
42,spotify:track:1lNHWPDvKEbamKezpLq7HW,HONNE,no song without you,Atlantic Records UK,42,59,4,92897,SG,Singapore,Q3,2020
43,spotify:track:7szuecWAPwGoV1e5vGu8tl,The Weeknd,In Your Eyes,Republic Records,13,43,16,92480,SG,Singapore,Q3,2020
44,spotify:track:2gug6MRv4xQFYi9LA3PJCS,Eric Chou,你，好不好？ - TVBS連續劇【遺憾拼圖】片尾曲,Sony Music Entertainment,23,41,185,91914,SG,Singapore,Q3,2020
45,spotify:track:1ivCIgrYZyE0BvItL4Z8lk,Jay Chou,告白氣球,Universal Music Taiwan (JVR),28,45,185,88977,SG,Singapore,Q3,2020
46,spotify:track:7BYMjh3vWnHU4IFyfZdIDO,Jay Chou,Mojito,Universal Music Taiwan (JVR),6,32,4,85262,SG,Singapore,Q3,2020
47,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,BLACKPINK,Kill This Love,"YG Entertainment, distributed through Interscope Records",1,40,67,83886,SG,Singapore,Q3,2020
48,spotify:track:0RzT9tBLcQhofW2TNiHP9B,Stray Kids,God’s Menu,Republic Records - Stray Kids,41,42,3,82042,SG,Singapore,Q3,2020
49,spotify:track:2ccNaerby1wXA993dY6XsR,LANY,if this is the last time,Polydor Records,49,-1,1,79992,SG,Singapore,Q3,2020
50,spotify:track:6tCssnvTUREcperDOUTqvA,ITZY,WANNABE,Republic Records - ITZY,1,52,18,79593,SG,Singapore,Q3,2020
1,spotify:track:4Ws314Ylb27BVsvlZOy30C,BLACKPINK,Lovesick Girls,YG Entertainment/Interscope Records,1,-1,1,724089,SG,Singapore,Q4,2020
2,spotify:track:7iAgNZdotu40NwtoIWJHFe,"BLACKPINK, Cardi B",Bet You Wanna (feat. Cardi B),YG Entertainment/Interscope Records,2,-1,1,353763,SG,Singapore,Q4,2020
3,spotify:track:0t1kP63rueHleOhQkYSXFY,BTS,Dynamite,BIGHIT MUSIC,1,1,7,353669,SG,Singapore,Q4,2020
4,spotify:track:4JUPEh2DVSXFGExu4Uxevz,"BLACKPINK, Selena Gomez",Ice Cream (with Selena Gomez),YG Entertainment/Interscope Records,2,2,6,344320,SG,Singapore,Q4,2020
5,spotify:track:1XnpzbOGptRwfJhZgLbmSr,BLACKPINK,Pretty Savage,YG Entertainment/Interscope Records,5,-1,1,338462,SG,Singapore,Q4,2020
6,spotify:track:4SFknyjLcyTLJFPKD2m96o,BLACKPINK,How You Like That,YG Entertainment/Interscope Records,1,8,15,318641,SG,Singapore,Q4,2020
7,spotify:track:7qq0EOPW4RRlqdvMBmdd73,BLACKPINK,Crazy Over You,YG Entertainment/Interscope Records,7,-1,1,286790,SG,Singapore,Q4,2020
8,spotify:track:39kzWAiVPpycdMpr745oPj,BLACKPINK,You Never Know,YG Entertainment/Interscope Records,8,-1,1,286260,SG,Singapore,Q4,2020
9,spotify:track:7iKDsPfLT0d5mu2htfMKBZ,BLACKPINK,Love To Hate Me,YG Entertainment/Interscope Records,9,-1,1,278270,SG,Singapore,Q4,2020
10,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,2,3,15,221900,SG,Singapore,Q4,2020
11,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,4,4,8,199254,SG,Singapore,Q4,2020
12,spotify:track:5KCbr5ndeby4y4ggthdiAb,Shawn Mendes,Wonder,Shawn Mendes LP4-5 PS/ Island,12,-1,1,198505,SG,Singapore,Q4,2020
13,spotify:track:45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,RCA Records Label,5,5,19,185369,SG,Singapore,Q4,2020
14,spotify:track:5u1n1kITHCxxp8twBcZxWy,"Justin Bieber, Chance the Rapper",Holy (feat. Chance The Rapper),RBMG/Def Jam,6,6,3,184201,SG,Singapore,Q4,2020
15,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Vertigo Berlin,4,9,46,179808,SG,Singapore,Q4,2020
16,spotify:track:7aGyRfJWtLqgJaZoG9lJhE,salem ilese,Mad at Disney,10K Projects,7,10,6,169619,SG,Singapore,Q4,2020
17,spotify:track:4Oun2ylbjFKMPTiaSbbCih,"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),Atlantic/KSR,4,7,9,166316,SG,Singapore,Q4,2020
18,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,4,12,90,161854,SG,Singapore,Q4,2020
19,spotify:track:4TgxFMOn5yoESW6zCidCXL,"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed – Siren Beat) [BTS Remix],Columbia,19,-1,1,155669,SG,Singapore,Q4,2020
20,spotify:track:3IveWAHTMxZA4KYBPnylq5,Ren Ran,飞鸟和蝉,北京千和世纪文化传播有限公司,10,11,8,152396,SG,Singapore,Q4,2020
21,spotify:track:69zgyr5HVKdInjeKpq1qHa,831,想見你想見你想見你 - 電視劇《想見你》片尾曲,"Rock Records Co., Ltd.",14,14,34,133079,SG,Singapore,Q4,2020
22,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,"Marshmello, Halsey",Be Kind (with Halsey),Astralwerks,3,17,23,132759,SG,Singapore,Q4,2020
23,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,10,13,44,132020,SG,Singapore,Q4,2020
24,spotify:track:2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,Interscope Records*,1,19,55,130401,SG,Singapore,Q4,2020
25,spotify:track:4HBZA5flZLE435QTztThqH,"Ariana Grande, Justin Bieber",Stuck with U (with Justin Bieber),"Ariana Grande & Justin Bieber ""Stuck With U""- Charity",1,16,22,129983,SG,Singapore,Q4,2020
26,spotify:track:5cU1O9P0EDA0rPkPDykhIm,Eric Chou,怎麼了,Sony Music Entertainment,6,18,91,125201,SG,Singapore,Q4,2020
27,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,"Internet Money, Gunna, Don Toliver, NAV",Lemonade (feat. NAV),Internet Money Records / TenThousand Projects,23,23,6,120117,SG,Singapore,Q4,2020
28,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,2,22,45,118027,SG,Singapore,Q4,2020
29,spotify:track:1dLXLETYiZohIZWnse4ypG,ZAYN,Better,RCA Records Label,24,24,2,111338,SG,Singapore,Q4,2020
30,spotify:track:1xQ6trAsedVPCdbtDAmk0c,"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),Columbia,2,15,17,111119,SG,Singapore,Q4,2020
31,spotify:track:2gug6MRv4xQFYi9LA3PJCS,Eric Chou,你，好不好？ - TVBS連續劇【遺憾拼圖】片尾曲,Sony Music Entertainment,23,27,198,105953,SG,Singapore,Q4,2020
32,spotify:track:4ecVWqbtW6phQGpZMAyqIU,ITZY,Not Shy,Republic Records - ITZY,2,20,8,105723,SG,Singapore,Q4,2020
33,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,1,29,68,104862,SG,Singapore,Q4,2020
34,spotify:track:2kqnQCChvRpDRAasIwc4Rh,HWASA,Maria,"RBW, Inc",5,25,15,103618,SG,Singapore,Q4,2020
35,spotify:track:4dV0T2JbvRemNAdt2oaOhG,"Gentle Bones, Tay Kewei",你還不知道？,Cross Ratio Entertainment,28,28,6,103124,SG,Singapore,Q4,2020
36,spotify:track:5hvwx5i67IwnCkjl9VHkNv,Sam Smith,Diamonds,PLG - Capitol,21,21,3,100724,SG,Singapore,Q4,2020
37,spotify:track:7B3z0ySL9Rr0XvZEAjWZzM,Clairo,Sofia,FADER Label,37,98,2,98842,SG,Singapore,Q4,2020
38,spotify:track:1tkg4EHVoqnhR6iFEXb60y,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,38,52,2,98689,SG,Singapore,Q4,2020
39,spotify:track:3t8M86tiO0aKMMTXzRrFn8,en,嚣张,嗨库文化,24,31,40,97739,SG,Singapore,Q4,2020
40,spotify:track:59qrUpoplZxbIZxk6X0Bm3,Jason Derulo,Take You Dancing,Atlantic Records,38,38,9,94888,SG,Singapore,Q4,2020
41,spotify:track:56wVfJKtnwlSZtC4NVgIrf,"Jay Chou, Ashin Chen",說好不哭,Universal Music Taiwan (JVR),1,26,56,93457,SG,Singapore,Q4,2020
42,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),Arista Records,18,35,48,92293,SG,Singapore,Q4,2020
43,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,2,43,198,92034,SG,Singapore,Q4,2020
44,spotify:track:4umIPjkehX1r7uhmGvXiSV,"Justin Bieber, Quavo",Intentions (feat. Quavo),RBMG/Def Jam,1,36,35,91491,SG,Singapore,Q4,2020
45,spotify:track:1ivCIgrYZyE0BvItL4Z8lk,Jay Chou,告白氣球,Universal Music Taiwan (JVR),28,41,198,90327,SG,Singapore,Q4,2020
46,spotify:track:6AGOKlMZWLCaEJGnaROtF9,Ritt Momney,Put Your Records On,Columbia,46,51,3,89854,SG,Singapore,Q4,2020
47,spotify:track:5GhJIMWAw0uMLgkdbt6uMz,Why Don't We,Fallin’ (Adrenaline),Atlantic Records,47,-1,1,89830,SG,Singapore,Q4,2020
48,spotify:track:6sI8Q7TTJeA9exw6hxEqq3,"MAX, SUGA",Blueberry Eyes (feat. SUGA of BTS),Colour Vision Records/Sony Music Entertainment,48,50,3,88582,SG,Singapore,Q4,2020
49,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,1,34,34,88221,SG,Singapore,Q4,2020
50,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),1,42,62,88218,SG,Singapore,Q4,2020
1,spotify:track:0Ca4p7aZRXKdGvLuqezTwC,Enes Batur,Dolunay,ILS Music,1,2,3,1004772,TR,Turkey,Q1,2020
2,spotify:track:4IJEw3fDvS6XF4sDc3bvjK,"Murda, Ezhel",AYA,Noah's Ark BV,1,3,16,977082,TR,Turkey,Q1,2020
3,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),3,4,17,962705,TR,Turkey,Q1,2020
4,spotify:track:2KlbLTnQ5Wch2oOelW0Y2k,"Ufo361, Ezhel",Wir sind Kral,Urban,1,5,13,924642,TR,Turkey,Q1,2020
5,spotify:track:1LNUxWJifZNEPpd273N2le,Emir Can İğrek,Nalan,Hypers,2,6,18,882203,TR,Turkey,Q1,2020
6,spotify:track:5sSKQKLzKqOKxbgUyGlk2w,Ceza,Beatcoin,ED Müzik,1,1,3,871549,TR,Turkey,Q1,2020
7,spotify:track:4QVEEOx7TeTA0vQfeP8tgN,Patron,Goal,PMC,7,9,9,813052,TR,Turkey,Q1,2020
8,spotify:track:6bBnnrknLbDoOCUdKMkmnq,Ben Fero,Arkadaş,Ben Fero,1,7,9,808719,TR,Turkey,Q1,2020
9,spotify:track:0V0bWil6rS8w4Xbn6eGwCQ,İkiye On Kala,Bütün İstanbul Biliyo,Joojee,8,10,8,785550,TR,Turkey,Q1,2020
10,spotify:track:24BvlSG2Y36Heg1dwLwHtu,Zeynep Bastık,Uslanmıyor Bu,Hypers,10,-1,1,731988,TR,Turkey,Q1,2020
11,spotify:track:3F1vlhA0ISnqXJMOXUZP7V,"Rozz Kalliope, Ece Seçkin",Benjamins 3,DOĞAN MÜZİK YAPIM,1,8,6,702571,TR,Turkey,Q1,2020
12,spotify:track:36ulbeGLdspdIYSFKXIlmN,Sagopa Kajmer,Toz Taneleri,Melankolia Müzik,1,11,6,691682,TR,Turkey,Q1,2020
13,spotify:track:1BzTI6CkluzAJsXFRkXTaR,"Ufo361, Ezhel",Yemin Olsun,Urban,3,12,8,666110,TR,Turkey,Q1,2020
14,spotify:track:5XR0fbf6IAizysmuSQDoUX,Aspova,Eskimiş Senelere,Masta JAM Music,10,14,16,658556,TR,Turkey,Q1,2020
15,spotify:track:7hGc0ggqVVOndzHLIS4Kag,Ezhel,LOLO,StageArt Europe,5,13,18,608497,TR,Turkey,Q1,2020
16,spotify:track:2qpwx9xOkCqzOMVnOkZ2X8,Patron,Güzel Kızlar Patron Dinler,Sofistikal Music,5,15,28,561972,TR,Turkey,Q1,2020
17,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,Trevor Daniel,Falling,Alamo,17,17,6,543989,TR,Turkey,Q1,2020
18,spotify:track:0xNW1WrxJP3USOL2r0gqHE,"Mustafa Sandal, Zeynep Bastık",Mod,YaDa Müzik,12,18,9,530740,TR,Turkey,Q1,2020
19,spotify:track:5m42G9KcZupRGXyBj2dPzV,"BEGE, EFESAVAGE",Neresi?,BEGE,2,16,9,513423,TR,Turkey,Q1,2020
20,spotify:track:7hU3H2id2pBVawD7e3zd8N,Kahraman Deniz,Böyle Sever,Locca Records,10,19,54,503742,TR,Turkey,Q1,2020
21,spotify:track:5CaKpl8JB1FMCbsgh0sgO8,Ufuk Beydemir,Ay Tenli Kadın,Zoom,1,21,92,466119,TR,Turkey,Q1,2020
22,spotify:track:3loy88Lp5qoTHhL8GhRfVZ,Norm Ender,Mekanın Sahibi,Independent,1,20,25,455031,TR,Turkey,Q1,2020
23,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,7,23,29,453942,TR,Turkey,Q1,2020
24,spotify:track:5pdsGdTeqH6MHqJeKkpwX3,"Anıl Piyancı, Zeynep Bastık",Bırakman Doğru Mu,Yeşil Oda Yapım,2,26,29,451303,TR,Turkey,Q1,2020
25,spotify:track:4tT9mBO8n3pEuCeUDnzE4s,"Ufo361, Ezhel",YKKE,Urban,4,25,10,450449,TR,Turkey,Q1,2020
26,spotify:track:768WdBNQJQiDzbMjTZx5aZ,Emir Can İğrek,Silahım Yok,Hypers,14,22,3,440291,TR,Turkey,Q1,2020
27,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,4,24,41,431175,TR,Turkey,Q1,2020
28,spotify:track:7zn6VQuPR6aCLPRcZAA89R,Yüzyüzeyken Konuşuruz,Ölsem Yeridir,SONY MUSIC TURKEY,5,32,37,426678,TR,Turkey,Q1,2020
29,spotify:track:6sMKnGxbHEloI6usl0FLdh,"Grogi, Khontkar",Gelemem,Basemode Records,29,40,14,420867,TR,Turkey,Q1,2020
30,spotify:track:11PO9iu6PtpgL1JK4QNUEJ,Yüzyüzeyken Konuşuruz,Dinle Beni Bi',SONY MUSIC TURKEY,19,33,98,419533,TR,Turkey,Q1,2020
31,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,Darkroom/Interscope Records,16,27,8,415742,TR,Turkey,Q1,2020
32,spotify:track:2VUTPdW21gPVVTEmvdSwos,Reynmen,Ela,Houze Istanbul,1,29,26,409493,TR,Turkey,Q1,2020
33,spotify:track:73Ec1iE2MDm6Y16Tq2Rz8O,Adamlar,Zombi,GARAJ,7,31,39,405821,TR,Turkey,Q1,2020
34,spotify:track:59l0CeaA4LLngf30waUXWB,Ezhel,Felaket,StageArt Europe,1,30,49,396620,TR,Turkey,Q1,2020
35,spotify:track:2fvT2Y3xXxjNLxZgV4Si9t,Emir Can İğrek,Defoluyorum,Hypers,31,38,45,391232,TR,Turkey,Q1,2020
36,spotify:track:2CjjjGKJA1ybc5wjCyJYjm,Feride Hilal Akın,Yok Yok,DOĞAN MÜZİK YAPIM,1,39,34,387092,TR,Turkey,Q1,2020
37,spotify:track:3AcW8pLpwabvsvAJSJMqbw,Sagopa Kajmer,Vazgeçtim İnan,Melankolia Müzik,7,34,6,387052,TR,Turkey,Q1,2020
38,spotify:track:6R3YNDKSDdXh4s8sKewqCD,Mustafa Ceceli,Bedel,DOĞAN MÜZİK YAPIM,18,36,12,384304,TR,Turkey,Q1,2020
39,spotify:track:2kQTQ4x3tG1BcBA4nFp6qf,Mert Şenel,Şaraplar ve Kadınlar,PRBLMS!,9,35,40,383785,TR,Turkey,Q1,2020
40,spotify:track:7hi5MfCb1vIPwsXAhm2z2P,"Şanışer, Sezen Aksu",Kara Geceler,Collabel,9,28,4,369620,TR,Turkey,Q1,2020
41,spotify:track:51Fjme0JiitpyXKuyQiCDo,"Y2K, bbno$",Lalala,Columbia,11,37,27,359665,TR,Turkey,Q1,2020
42,spotify:track:75h4Bilr9NatfonTWxEQXB,Kahraman Deniz,Uzak Gelecek,Locca Records,42,49,7,347424,TR,Turkey,Q1,2020
43,spotify:track:79MWhuYapVlBQ4ozGVdO6e,"Cem Adrian, Hande Mehan",Sen Benim Şarkılarımsın,SONY MUSIC TURKEY,43,44,69,340393,TR,Turkey,Q1,2020
44,spotify:track:7CyKxThAhId8fyIauqLHyU,Patron,Manzaralar,PMC,21,47,40,338653,TR,Turkey,Q1,2020
45,spotify:track:09XOVDSIbBxBf6Kr1vGnHf,Ceza,Neyim Var Ki (feat. Sagopa K),Hammer Müzik,2,42,108,338491,TR,Turkey,Q1,2020
46,spotify:track:4pqintftlokZCfmrA67rRj,Hande Ünsal,Daha İyi,DOĞAN MÜZİK YAPIM,46,54,6,332943,TR,Turkey,Q1,2020
47,spotify:track:6LcauUZjF1eXQrgqMUecHX,Tyga,Ayy Macarena,Columbia/Last Kings Records,47,76,3,331202,TR,Turkey,Q1,2020
48,spotify:track:7iQYp6Fp3xFFatU20GZtLe,"BEGE, Nova Norda",Yeniden,BEGE,1,43,28,329760,TR,Turkey,Q1,2020
49,spotify:track:0OSROf38sIH5vvq33dTTtp,Eypio,Naim - Cep Herkülü Naim Süleymanoğlu Orjinal Film Müziği,Doğan Müzik Yapim,49,55,7,326529,TR,Turkey,Q1,2020
50,spotify:track:4nWVlBWgG018k57NMeT9An,Berkay,İki Hece,AVRUPA MÜZİK YAPIM,42,51,4,324319,TR,Turkey,Q1,2020
1,spotify:track:3aXTeIVnDvo2MT1xLTdGK3,Gazapizm,Unutulacak Dünler,Argo Yapım,1,1,9,1277856,TR,Turkey,Q2,2020
2,spotify:track:7BjmOMyfT4PBKbZuSCwWPc,"Murda, Ezhel",Bi Sonraki Hayatımda Gel,Noah's Ark BV,1,2,11,1210649,TR,Turkey,Q2,2020
3,spotify:track:3oUozR82kijD0ytkjvZaKm,BEGE,İlerle,BEGE,3,10,2,1096815,TR,Turkey,Q2,2020
4,spotify:track:5GBbUx3eAHDgoOvdcpFObI,Gazapizm,Sağı Solu Kes,Argo Yapım,2,3,9,862785,TR,Turkey,Q2,2020
5,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Craft Recordings,5,6,11,847654,TR,Turkey,Q2,2020
6,spotify:track:1RqNAiL2toZ59HTjQbFLfM,Reynmen,Leila,Houze Istanbul,1,4,10,777418,TR,Turkey,Q2,2020
7,spotify:track:24BvlSG2Y36Heg1dwLwHtu,Zeynep Bastık,Uslanmıyor Bu,Hypers,4,5,14,712340,TR,Turkey,Q2,2020
8,spotify:track:0YGzausz5cMhQDiJj1RQuv,Sezen Aksu,Ben De Yoluma Giderim,EMI - Kent Elektronik Sanayi ve Ticaret A.S.,2,7,7,699820,TR,Turkey,Q2,2020
9,spotify:track:2EcyUitRil7H1qcOuMYVhK,"Bilal Sonses, Seda Tripkolic",Sonu Gelmez,Sonses Müzik,8,8,2,687954,TR,Turkey,Q2,2020
10,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),3,9,30,637757,TR,Turkey,Q2,2020
11,spotify:track:4IJEw3fDvS6XF4sDc3bvjK,"Murda, Ezhel",AYA,Noah's Ark BV,1,12,29,599436,TR,Turkey,Q2,2020
12,spotify:track:1l0cnUKIlkv7moUqGyjNqZ,Tuğçe Kandemir,El-Âlem,TTE Production,7,11,6,599303,TR,Turkey,Q2,2020
13,spotify:track:0dIjz9nV55CVd8PGJRP3zL,Emir Can İğrek,Sapa,Hypers,13,45,2,593456,TR,Turkey,Q2,2020
14,spotify:track:5DJEXxOutnFD5GEUVk88yE,Yüzyüzeyken Konuşuruz,Kazılı Kuyum,SONY MUSIC TURKEY,2,14,13,585007,TR,Turkey,Q2,2020
15,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,13,13,13,566335,TR,Turkey,Q2,2020
16,spotify:track:49nLiYUglfKP3GCIPkRZ4g,Murda,Pahalı,Noah's Ark BV,16,17,7,560710,TR,Turkey,Q2,2020
17,spotify:track:1LNUxWJifZNEPpd273N2le,Emir Can İğrek,Nalan,Hypers,2,23,31,521799,TR,Turkey,Q2,2020
18,spotify:track:2rRJrJEo19S2J82BDsQ3F7,Trevor Daniel,Falling,Alamo,17,18,19,521165,TR,Turkey,Q2,2020
19,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,14,15,19,509857,TR,Turkey,Q2,2020
20,spotify:track:2htLZqUXatp2XYVOAI4wN1,"Murda, Zeynep Bastık, Idaly",Güneș,Noah's Ark BV,6,16,8,509661,TR,Turkey,Q2,2020
21,spotify:track:6ZO84z5SOlu7nCL7UONjOC,Aleyna Tilki,Yalan,DOĞAN MÜZİK YAPIM,7,20,7,505637,TR,Turkey,Q2,2020
22,spotify:track:0V0bWil6rS8w4Xbn6eGwCQ,İkiye On Kala,Bütün İstanbul Biliyo,Joojee,8,21,21,492491,TR,Turkey,Q2,2020
23,spotify:track:4QVEEOx7TeTA0vQfeP8tgN,Patron,Goal,PMC,6,19,22,486278,TR,Turkey,Q2,2020
24,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,24,29,4,468942,TR,Turkey,Q2,2020
25,spotify:track:2uJlSN4MmKpto9AtXJWgTr,Murda,EH BABA,Noah's Ark BV,1,22,13,454674,TR,Turkey,Q2,2020
26,spotify:track:2r4FPlaVXRdR2nSbUqcTgr,Kaya Giray,Yarınım Yok,Milk Jack Music,26,30,12,447089,TR,Turkey,Q2,2020
27,spotify:track:5XR0fbf6IAizysmuSQDoUX,Aspova,Eskimiş Senelere,Masta JAM Music,10,25,29,446725,TR,Turkey,Q2,2020
28,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,28,31,23,435902,TR,Turkey,Q2,2020
29,spotify:track:4rHShZ4XGtYTBhBmBsM4GL,Sena Şener,Teni Tenime,PASAJ,26,26,4,426744,TR,Turkey,Q2,2020
30,spotify:track:7hU3H2id2pBVawD7e3zd8N,Kahraman Deniz,Böyle Sever,Locca Records,10,28,67,425221,TR,Turkey,Q2,2020
31,spotify:track:3mRVgn5Q4AbECPzPRlCEk3,Sezen Aksu,Yetinmeyi Bilir Misin?,EMI - Kent Elektronik Sanayi ve Ticaret A.S.,3,27,12,421607,TR,Turkey,Q2,2020
32,spotify:track:2Oafgpg3zODVawujkYVz5n,"Murda, Ezhel",Pırlanta,Noah's Ark BV,12,24,8,414104,TR,Turkey,Q2,2020
33,spotify:track:11PO9iu6PtpgL1JK4QNUEJ,Yüzyüzeyken Konuşuruz,Dinle Beni Bi',SONY MUSIC TURKEY,19,33,111,401040,TR,Turkey,Q2,2020
34,spotify:track:1WpCEWPYlON5l1Rln413Hu,"Patron, Ati242",WhatsApp,PMC,11,32,7,390930,TR,Turkey,Q2,2020
35,spotify:track:73Ec1iE2MDm6Y16Tq2Rz8O,Adamlar,Zombi,GARAJ,7,36,52,379651,TR,Turkey,Q2,2020
36,spotify:track:127QTOFJsJQp5LbJbu3A1y,Drake,Toosie Slide,OVO,36,-1,1,378737,TR,Turkey,Q2,2020
37,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,37,53,4,369929,TR,Turkey,Q2,2020
38,spotify:track:5dCXnMbtn7Uzb4lHolYUPd,Ebru Yaşar,Kalmam,DOĞAN MÜZİK YAPIM,38,48,4,366245,TR,Turkey,Q2,2020
39,spotify:track:4kgegvVYCYHZRJtKArWBh8,Reynmen,Yoksun Başımda,Houze Istanbul,6,35,10,365825,TR,Turkey,Q2,2020
40,spotify:track:7zn6VQuPR6aCLPRcZAA89R,Yüzyüzeyken Konuşuruz,Ölsem Yeridir,SONY MUSIC TURKEY,5,40,50,363740,TR,Turkey,Q2,2020
41,spotify:track:2KlbLTnQ5Wch2oOelW0Y2k,"Ufo361, Ezhel",Wir sind Kral,Urban,1,38,26,360469,TR,Turkey,Q2,2020
